,user_ID,service,task_content_category,service_tasks,source_1,source_2,source_3,source_4,source_5,source_6,physical_strength,physical_dexterity,physical_navigation,information_processing,problem_solving,serving/attending,teaching/training/coaching,selling/influencing,managing/coordinating,caring,NRA,RM,NRM,RC,NRI,organisation,govuk_start_page_url,topic,priority,retired,verb,service_category,excluded,send_physical_letters,receive_physical_letters,manual_document_checking,identity_check,task_count,popularity,interpersonal_interaction,team_structure,form_type,rubric_score_manual,rubric_score_GPT3.5,rubric_score_GPT4,task_group_category,RTI_NRA,RTI_RM,RTI_NRM,RTI_RC,RTI_NRI,RTI,RTI_perc
154,2,evict a tenant using accelerated possession,"['information processing', 'serving/attending', 'physical dexterity']","['performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'interviewing applicants for public assistance to gather information pertinent to their application', 'verifying the accuracy of information provided', 'sorting, opening and sending mail']",https://www.gov.uk/evicting-tenants/accelerated-possession-orders,,,,,,0,1,0,1,0,1,0,0,0,0,0,1,0,6,1,Ministry of Justice,https://www.gov.uk/evicting-tenants/accelerated-possession-orders,"Crime, justice and the law",False,False,Evict,Transactional service,False,No,Yes,,,8,0,,,,,,,"['RM', 'RC', 'NRI']",0.0,0.125,0.0,0.75,0.125,0.75,87.5
155,2,get help paying court and tribunal fees,"['information processing', 'problem solving', 'serving/attending', 'physical dexterity']","['examining applications and other relevant documents to determine types and amounts of benefit which individuals are eligible to receive', 'assessing documentation and interviewing benefit recipients to ensure eligibility for continuing benefits or services', 'performing related administrative tasks to maintain client records and prepare reports on determinations regarding eligibility, referral decisions, termination of benefits and abuse or fraud', 'assisting clients to identify and access community resources including legal, medical and financial assistance, housing, employment, transportation, assistance with moves, day care and other referral services ', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'interviewing applicants for public assistance to gather information pertinent to their application', 'verifying the accuracy of information provided', 'providing information and answering questions concerning benefits and claims procedures', 'referring patients or applicants to other organizations if they are ineligible for services', 'sorting, opening and sending mail']",https://www.gov.uk/get-help-with-court-fees,,,,,,0,1,0,1,1,1,0,0,0,0,0,1,0,8,4,Ministry of Justice,https://helpwithcourtfees.service.gov.uk/checklist,"Crime, justice and the law",False,False,Get,Transactional service,False,No,Yes,,,13,0,,,,,,,"['RM', 'RC', 'NRI']",0.0,0.07692307692307693,0.0,0.6153846153846154,0.3076923076923077,0.3846153846153846,69.23076923076923
156,2,get help with the cost of prison visits,"['information processing', 'problem solving', 'serving/attending', 'physical dexterity']","['examining applications and other relevant documents to determine types and amounts of benefit which individuals are eligible to receive', 'assessing documentation and interviewing benefit recipients to ensure eligibility for continuing benefits or services', 'performing related administrative tasks to maintain client records and prepare reports on determinations regarding eligibility, referral decisions, termination of benefits and abuse or fraud', 'assisting clients to identify and access community resources including legal, medical and financial assistance, housing, employment, transportation, assistance with moves, day care and other referral services ', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'interviewing applicants for public assistance to gather information pertinent to their application', 'verifying the accuracy of information provided', 'providing information and answering questions concerning benefits and claims procedures', 'sorting, opening and sending mail']",https://www.gov.uk/help-with-prison-visits#other-ways-to-apply,,,,,,0,1,0,1,1,1,0,0,0,0,0,1,0,7,4,Ministry of Justice,https://help-with-prison-visits.service.gov.uk/start,"Crime, justice and the law",False,False,Get,Transactional service,False,No,Yes,,,12,0,,,,,,,"['RM', 'RC', 'NRI']",0.0,0.08333333333333333,0.0,0.5833333333333334,0.3333333333333333,0.3333333333333334,66.66666666666667
157,2,make a money claim online,"['information processing', 'problem solving', 'serving/attending', 'physical dexterity']","['examining applications and other relevant documents to determine types and amounts of benefit which individuals are eligible to receive', 'assessing documentation and interviewing benefit recipients to ensure eligibility for continuing benefits or services', 'performing related administrative tasks to maintain client records and prepare reports on determinations regarding eligibility, referral decisions, termination of benefits and abuse or fraud', 'assisting clients to identify options and develop plans of action while providing necessary support and assistance', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'interviewing applicants for public assistance to gather information pertinent to their application', 'verifying the accuracy of information provided', 'providing information and answering questions concerning benefits and claims procedures', 'sorting, opening and sending mail']",https://www.gov.uk/make-court-claim-for-money/make-claim,,,,,,0,1,0,1,1,1,0,0,0,0,0,1,0,7,4,HM Courts & Tribunals Service,https://www.moneyclaims.service.gov.uk/,"Crime, justice and the law",False,False,Make,Transactional service,False,No,Yes,,,12,0,,,,,,,"['RM', 'RC', 'NRI']",0.0,0.08333333333333333,0.0,0.5833333333333334,0.3333333333333333,0.3333333333333334,66.66666666666667
158,2,make a plea for a traffic offence,"['information processing', 'problem solving']","['coordinating and cooperating with other agencies involved in law enforcement, deportation and prosecution', 'performing related administrative tasks to record findings, transactions, violations and determinations', 'performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'preparing legal documents including trial briefs, pleadings, appeals, wills and contracts and preparing, papers summarizing legal positions or setting out conditions of loans or insurance', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'recording, preparing, sorting, classifying and filing information', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/make-a-plea,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,6,1,Ministry of Justice,https://makeaplea.service.gov.uk/plea/enter_urn/,"Crime, justice and the law",False,False,Make,Transactional service,False,No,No,,,8,0,,,,,,,"['NRA', 'RC', 'NRI']",0.125,0.0,0.0,0.75,0.125,0.5,75.0
159,2,reply to a jury summons,"['information processing', 'serving/attending', 'physical dexterity']","['performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'assisting clients to identify options and develop plans of action while providing necessary support and assistance', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided', 'sorting, opening and sending mail']",https://www.gov.uk/reply-jury-summons,,,,,,0,1,0,1,0,1,0,0,0,0,0,1,0,6,1,HM Courts & Tribunals Service,https://reply-jury-summons.service.gov.uk/steps/00-responder-type?clang=en,"Crime, justice and the law",False,False,Reply,Transactional service,False,No,Yes,,,8,0,,,,,,,"['RM', 'RC', 'NRI']",0.0,0.125,0.0,0.75,0.125,0.75,87.5
160,2,report an immigration or customs crime,"['information processing', 'problem solving', 'serving/attending']","['investigating matters of concern to the public and promoting the interests of the constituencies which they represent', 'performing related administrative tasks to record findings, transactions, violations and determinations', 'preparing legal documents including trial briefs, pleadings, appeals, wills and contracts and preparing, papers summarizing legal positions or setting out conditions of loans or insurance', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.amsallegations.homeoffice.gov.uk/default.aspx/RenderForm/?F.Name=Lf62UB7cz4C,,,,,,0,0,0,1,1,1,0,0,0,0,2,0,0,7,0,Home Office,https://www.gov.uk/report-immigration-crime,"Crime, justice and the law",False,False,Report,Transactional service,False,No,No,,,9,0,,,,,,,"['NRA', 'RC']",0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.5555555555555556,77.77777777777779
161,2,report modern slavery,"['information processing', 'problem solving', 'serving/attending']","['investigating matters of concern to the public and promoting the interests of the constituencies which they represent', 'performing related administrative tasks to record findings, transactions, violations and determinations', 'performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.modernslavery.gov.uk/start,,,,,,0,0,0,1,1,1,0,0,0,0,2,0,0,7,0,Home Office,https://www.modernslavery.gov.uk/start,"Crime, justice and the law",False,False,Report,Transactional service,False,No,No,,,9,0,,,,,,,"['NRA', 'RC']",0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.5555555555555556,77.77777777777779
162,2,report wreck material,"['information processing', 'serving/attending']","['performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/report-wreck-material,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,Maritime and Coastguard Agency,https://report-wreck-material.service.gov.uk/report/removed-property-check,"Crime, justice and the law",False,False,Report,Transactional service,False,No,No,,,6,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
163,2,apply for a company digital tachograph card,"['information processing', 'problem solving', 'serving/attending']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/apply-company-tachograph-card,,,,,,0,0,0,1,1,1,0,0,0,0,1,0,0,6,0,Driver and Vehicle Licensing Agency,https://apply-company-tachograph-card.service.gov.uk,Driving and transport,False,False,Apply,Transactional service,False,No,No,,,7,0,,,,,,,"['NRA', 'RC']",0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.7142857142857142,85.71428571428571
164,2,apply for a duplicate log book (v5c),"['information processing', 'problem solving', 'serving/attending']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/vehicle-log-book,,,,,,0,0,0,1,1,1,0,0,0,0,1,0,0,6,0,Driver and Vehicle Standards Agency,https://get-duplicate-vehicle-log-book.service.gov.uk,Driving and transport,False,False,Apply,Transactional service,False,No,No,,,7,0,,,,,,,"['NRA', 'RC']",0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.7142857142857142,85.71428571428571
165,2,apply for a plug-in vehicle grant,"['information processing', 'problem solving', 'serving/attending']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/guidance/apply-for-a-plug-in-vehicle-grant,,,,,,0,0,0,1,1,1,0,0,0,0,1,0,0,6,0,Office for Zero Emission Vehicles,https://www.apply-plug-in-vehicle-grant.service.gov.uk,Driving and transport,False,False,Apply,Transactional service,False,No,No,,,7,0,,,,,,,"['NRA', 'RC']",0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.7142857142857142,85.71428571428571
166,2,apply for an international road haulage permit,"['information processing', 'problem solving', 'serving/attending', 'physical dexterity']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided', 'sorting, opening and sending mail']",https://www.gov.uk/guidance/ecmt-international-road-haulage-permits#apply-for-permits,,,,,,0,1,0,1,1,1,0,0,0,0,1,1,0,6,0,Driver and Vehicle Standards Agency,https://www.gov.uk/guidance/international-authorisations-and-permits-for-road-haulage,Driving and transport,False,False,Apply,Transactional service,False,No,Yes,,,8,0,,,,,,,"['NRA', 'RM', 'RC']",0.125,0.125,0.0,0.75,0.0,0.75,87.5
167,2,apply for or renew a blue badge,"['information processing', 'problem solving', 'serving/attending']","['examining applications and other relevant documents to determine types and amounts of benefit which individuals are eligible to receive', 'assessing documentation and interviewing benefit recipients to ensure eligibility for continuing benefits or services', 'performing related administrative tasks to maintain client records and prepare reports on determinations regarding eligibility, referral decisions, termination of benefits and abuse or fraud', 'assisting clients to identify options and develop plans of action while providing necessary support and assistance', 'assisting clients to identify and access community resources including legal, medical and financial assistance, housing, employment, transportation, assistance with moves, day care and other referral services ', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'interviewing applicants for public assistance to gather information pertinent to their application', 'verifying the accuracy of information provided', 'providing information and answering questions concerning benefits and claims procedures', 'referring patients or applicants to other organizations if they are ineligible for services']",https://www.gov.uk/apply-blue-badge,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,8,5,Department for Transport,https://apply-blue-badge.service.gov.uk/applicant,Driving and transport,False,False,Apply,Transactional service,False,No,No,,,13,0,,,,,,,"['RC', 'NRI']",0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.23076923076923078,61.53846153846154
168,1,appeal a planning decision,"['physical navigation', 'information processing', 'problem solving', 'serving/attending', 'teaching/training/coaching']","['presiding over or participating in the proceedings of legislative bodies and administrative councils of national, state, regional or local governments or legislative assemblies', 'as members of the government, directing senior administrators and officials of government departments and agencies in the interpretation and implementation of government policies', 'reviewing operating procedures and advising of departures from procedures and standards', 'writing and answering business or technical letters and other similar correspondence', 'when necessary, testifying in a court of law about the circumstances and results of investigations carried out', 'performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'documenting court proceedings and judgements', 'preparing legal documents including trial briefs, pleadings, appeals, wills and contracts and preparing, papers summarizing legal positions or setting out conditions of loans or insurance', 'investigating facts, assembling evidence and researching relevant statutes, decisions and other legal documents to prepare cases ', 'examining documentation such as mortgages, liens, judgements, easements, contracts and maps in order to verify properties’ legal descriptions and ownership', 'investigating establishments or the circumstances and behaviour of persons on behalf of clients', 'recording, preparing, sorting, classifying and filing information', 'preparing reports and correspondence of a routine nature', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided', 'writing business and government correspondence such as replies to requests for information and assistance, damage claims, credit and billing enquiries and service complaints']",https://www.gov.uk/appeal-planning-decision/print,https://www.gov.uk/government/publications/statement-of-case/statements-of-case#what-needs-to-be-in-a-statement-of-case-from-a-rule-6-party-those-wishing-to-take-an-active-part-in-the-inquiry-may-seek-rule-6-status-for-further-information-see,https://www.gov.uk/government/publications/statement-of-common-ground/statements-of-commonuncommon-ground-for-inquiries,https://www.gov.uk/government/publications/planning-appeals-how-to-complete-your-appeal-form/making-your-appeal-how-to-complete-your-planning-appeal-form#completing-the-appeal-form,,,0,0,1,1,1,1,1,0,0,0,3,0,0,12,2,"Department for Levelling Up, Housing & Communities",https://appeal-planning-decision.service.gov.uk/before-you-start,Housing and local services,False,False,Appeal,Transactional service,False,No,No,,,17,0,,,,,,,"['NRA', 'RC', 'NRI']",0.17647058823529413,0.0,0.0,0.7058823529411765,0.11764705882352941,0.4117647058823529,70.58823529411764
169,1,ozev electric vehicle chargepoint grants,"['information processing', 'serving/attending']","['inspecting areas of production, processing, transport, handling, storage and sale of products to ensure conformity with government and other rules, regulations and standards', 'performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided', 'writing business and government correspondence such as replies to requests for information and assistance, damage claims, credit and billing enquiries and service complaints']",https://www.gov.uk/electric-vehicle-chargepoint-grant-landlords/print,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,Office for Zero Emission Vehicles,https://www.gov.uk/apply-for-an-electric-chargepoint-grant-landlord,Housing and local services,False,False,OZEV,Transactional service,False,No,No,No,No,7,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
170,1,sign your mortgage deed,['information processing'],"['writing and answering business or technical letters and other similar correspondence', 'performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://sign-your-mortgage-deed.landregistry.gov.uk,https://www.gov.uk/government/publications/hm-land-registry-sign-your-mortgage-deed/sign-your-mortgage-deed-guide-for-homeowners,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,Land Registry,https://sign-your-mortgage-deed.landregistry.gov.uk,Housing and local services,False,False,Sign,Transactional service,False,No,No,No,Yes,4,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
171,2,apply to be temporarily recognised as a transport manager for vans,"['information processing', 'problem solving', 'serving/attending']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/apply-temporary-transport-manager,,,,,,0,0,0,1,1,1,0,0,0,0,1,0,0,6,0,Driver and Vehicle Standards Agency,https://apply-temporary-transport-manager.service.gov.uk/weight,Driving and transport,False,False,Apply,Transactional service,False,No,No,,,7,0,,,,,,,"['NRA', 'RC']",0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.7142857142857142,85.71428571428571
172,2,book a theory test,"['information processing', 'serving/attending']","['recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy']",https://www.gov.uk/book-theory-test,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,Driver and Vehicle Standards Agency,https://www.gov.uk/book-theory-test,Driving and transport,False,False,Book,Transactional service,False,No,No,,,3,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
173,2,book and manage theory tests for your pupils,"['information processing', 'serving/attending']","['recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents']",https://www.gov.uk/book-pupil-theory-test,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,Driver and Vehicle Standards Agency,https://www.trainer.book-theory-test.service.gov.uk/,Driving and transport,False,False,Book,Transactional service,False,No,No,,,4,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
174,2,book your driving test,"['information processing', 'serving/attending']","['recording, preparing, sorting, classifying and filing information', 'responding to telephone or electronic enquiries or forwarding to appropriate person', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents']",https://www.gov.uk/book-driving-test,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,Driver and Vehicle Standards Agency,https://www.gov.uk/book-driving-test,Driving and transport,False,False,Book,Transactional service,False,No,No,,,4,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
175,2,change the address on your vehicle log book (v5c),"['information processing', 'physical dexterity']","['recording, preparing, sorting, classifying and filing information', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'sorting, opening and sending mail']",https://www.gov.uk/change-address-v5c,,,,,,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,Driver and Vehicle Standards Agency,https://change-address-v5c.service.gov.uk,Driving and transport,False,False,Change,Transactional service,False,No,Yes,,,4,0,,,,,,,"['RM', 'RC']",0.0,0.25,0.0,0.75,0.0,1.0,100.0
176,2,driving with a medical condition,"['information processing', 'problem solving']","['examining applications and relevant documents and determining whether a licence can be granted and the conditions which should be attached', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'recording, preparing, sorting, classifying and filing information', 'transcribing information onto computers, and proofreading and correcting copy', 'filing and storing completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve or update documents', 'verifying the accuracy of information provided']",https://www.gov.uk/health-conditions-and-driving/find-condition-online,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,5,0,Driver and Vehicle Licensing Agency,https://www.gov.uk/report-driving-medical-condition,Driving and transport,False,False,Driving,Transactional service,False,No,No,,,6,0,,,,,,,"['NRA', 'RC']",0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.6666666666666667,83.33333333333334
177,3,111 online,['serving/attending'],"['responding to telephone or electronic enquiries or forwarding to appropriate person', 'interviewing patients to obtain and process information required to provide hospital services']",https://111.nhs.uk/,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,NHS Digital,https://111.nhs.uk,"Births, deaths, marriages and care",False,False,Call,Transactional service,False,No,No,,,2,0,,,,,,,"['RC', 'NRI']",0.0,0.0,0.0,0.5,0.5,0.0,50.0
178,3,submit a proposal for flood and coastal erosion risk management project funding,"['information processing', 'problem solving', 'serving/attending']","['formulating or approving and evaluating programmes and procedures for the implementation of government policies in conjunction or consultation with government', 'developing, implementing and monitoring strategic plans, programmes, policies, processes, systems and procedures to achieve goals, objectives and work standards ', 'assessing the likely impact that potential or proposed activities, projects and developments may have on the environment, and recommending whether such developments should proceed', 'developing and coordinating the implementation of environmental management systems to enable organizations to identify, monitor and control the impact of their activities, products and services on the environment', 'assisting in implementing approved recommendations, issuing revised instructions and procedure manuals, and drafting other documentation ', 'conducting threat and risk assessments and developing responses ', 'writing and answering business or technical letters and other similar correspondence', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'preparing documents relating to transfer of real estate, stocks or other matters requiring formal registration', 'participating in the selection and admission of clients to appropriate programmes ', 'checking figures, preparing invoices and recording details of financial transactions made', 'verifying the accuracy of information provided', 'writing business and government correspondence such as replies to requests for information and assistance, damage claims, credit and billing enquiries and service complaints']",https://submit-flood-coastal-erosion-funding-proposal.service.gov.uk,,,,,,0,0,0,1,1,1,0,0,0,0,5,0,0,7,1,"Department for Environment, Food & Rural Affairs",https://submit-flood-coastal-erosion-funding-proposal.service.gov.uk,Environment and countryside,False,False,Submit,Transactional service,False,No,No,,,13,0,,,,,,,"['NRA', 'RC', 'NRI']",0.38461538461538464,0.0,0.0,0.5384615384615384,0.07692307692307693,0.07692307692307687,53.84615384615385
179,3,register for a fluorinated gas (f gas) account,['information processing'],"['writing and answering business or technical letters and other similar correspondence', 'performing related administrative tasks to process applications, document activities, evaluations and determinations, and to prepare correspondence to inform applicants of licensing decisions', 'performing related investigative and administrative tasks to record findings, document compliance problems or inappropriate business practices and to prepare reports and correspondence', 'verifying the accuracy of information provided']",https://register.fluorinated-gas.service.gov.uk/register/index,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,Environment Agency,https://register.fluorinated-gas.service.gov.uk/register/index,Environment and countryside,False,False,Register,Transactional service,False,No,No,,,4,0,,,,,,,['RC'],0.0,0.0,0.0,1.0,0.0,1.0,100.0
180,3,claim attendance allowance,"['information processing', 'serving/attending']","['performing related administrative tasks to maintain client records and prepare reports on determinations regarding eligibility, referral decisions, termination of benefits and abuse or fraud', 'recording, preparing, sorting, classifying and filing information', 'interviewing applicants for public assistance to gather information pertinent to their application', 'verifying the accuracy of information provided', 'providing information and answering questions concerning benefits and claims procedures', 'referring patients or applicants to other organizations if they are ineligible for services']",https://www.gov.uk/attendance-allowance,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2,Department for Work and Pensions,https://www.gov.uk/attendance-allowance,Benefits,True,False,Claim,Transactional service,False,No,No,,,6,0,"• The provision of the service requires a high degree of interaction and interpersonal communication between individual users and service providers (e.g., an interview is required, home-visits are required).","• Internal administrative staff: civil servants in the respective government department or agency accountable to the permanent secretary, the most senior civil servant in the department","• Document-based form (e.g., PDF)",LP,LP,MP,"['RC', 'NRI']",0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,66.66666666666666
181,3,appeal a benefit decision,"['information processing', 'problem solving', 'serving/attending', 'managing/coordinating']","['preparing verbatim reports of proceedings in legislative assemblies, courts of law or other places using shorthand or specialized office equipment', 'coordinating and cooperating with other agencies involved in law enforcement, deportation and prosecution', 'performing related administrative tasks to document findings, maintain records and report on actions taken for cases', 'assessing documentation and interviewing benefit recipients to ensure eligibility for continuing benefits or services', 'performing related administrative tasks to maintain client records and prepare reports on determinations regarding eligibility, referral decisions, termination of benefits and abuse or fraud', 'documenting court proceedings and judgements', 'serving statements of claims, summonses, warrants, subpoenas and other court orders', 'recording, preparing, sorting, classifying and filing information', 'providing information and answering questions concerning benefits and claims procedures']",https://www.gov.uk/appeal-benefit-decision,,,,,,0,0,0,1,1,1,0,0,1,0,0,0,0,6,3,HM Courts & Tribunals Service,http://www.appeal-benefit-decision.service.gov.uk/entry,Benefits,False,False,Appeal,Transactional service,False,No,No,,,9,0,,,,,,,"['RC', 'NRI']",0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,66.66666666666666
